id,label,prediction,probability,input_text
13,1,0,0.7137418985366821,"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . "
26,0,1,0.6623947024345398,"the action switches between past and present , but the material link is too tenuous to anchor the emotional connections that purport to span a 125-year divide . "
28,0,1,0.5278063416481018,"it 's a cookie-cutter movie , a cut-and-paste job . "
33,0,1,0.6915999054908752,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . "
37,0,1,0.7638116478919983,"( w ) hile long on amiable monkeys and worthy environmentalism , jane goodall 's wild chimpanzees is short on the thrills the oversize medium demands . "
42,1,0,0.6812225580215454,the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . 
45,0,1,0.7239490747451782,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . 
46,0,1,0.5468922853469849,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
50,0,1,0.8889612555503845,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . "
57,0,1,0.5830353498458862,the cold turkey would 've been a far better title . 
62,1,0,0.7496255040168762,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . 
64,0,1,0.7002049684524536,"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow . "
69,0,1,0.6625292897224426,"this one is definitely one to skip , even for horror movie fanatics . "
70,0,1,0.8045387864112854,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
83,1,0,0.9137755036354065,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . "
87,1,0,0.554304838180542,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters 
88,1,0,0.5070006847381592,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . 
89,1,0,0.5933064222335815,"we know the plot 's a little crazy , but it held my interest from start to finish . "
93,1,0,0.611657977104187,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
95,0,1,0.9027813076972961,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . 
106,1,0,0.8796476125717163,the movie 's relatively simple plot and uncomplicated morality play well with the affable cast . 
112,1,0,0.986355721950531,hilariously inept and ridiculous . 
115,0,1,0.8811321258544922,sam mendes has become valedictorian at the school for soft landings and easy ways out . 
118,0,1,0.755626380443573,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . 
121,0,1,0.6972227692604065,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so 
123,1,0,0.871587336063385,turns potentially forgettable formula into something strangely diverting . 
136,0,1,0.8638165593147278,looks and feels like a project better suited for the small screen . 
145,0,1,0.6464738845825195,the best that can be said about the work here of scottish director ritchie ... is that he obviously does n't have his heart in it . 
149,1,0,0.5306045413017273,"the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . "
172,1,0,0.8017575740814209,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
175,1,0,0.8434420228004456,"bleakly funny , its characters all the more touching for refusing to pity or memorialize themselves . "
176,0,1,0.5473222732543945,"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . "
180,0,1,0.5875977873802185,"unfortunately , it 's not silly fun unless you enjoy really bad movies . "
183,0,1,0.8829262256622314,"the lower your expectations , the more you 'll enjoy it . "
186,1,0,0.5950848460197449,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
192,1,0,0.5742797255516052,"a celebration of quirkiness , eccentricity , and certain individuals ' tendency to let it all hang out , and damn the consequences . "
194,1,0,0.8298978209495544,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . "
195,1,0,0.6031121015548706,my thoughts were focused on the characters . 
201,1,0,0.5940964818000793,"inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat . "
205,1,0,0.796066403388977,falls neatly into the category of good stupid fun . 
213,0,1,0.5760759115219116,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . "
215,1,0,0.6301270127296448,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . "
218,0,1,0.9903144240379333,"all that 's missing is the spontaneity , originality and delight . "
235,1,0,0.5092664361000061,"whether you like rap music or loathe it , you ca n't deny either the tragic loss of two young men in the prime of their talent or the power of this movie . "
236,1,0,0.5578070282936096,not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . 
238,0,1,0.817618727684021,"an occasionally funny , but overall limp , fish-out-of-water story . "
248,1,0,0.6489282250404358,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . "
249,1,0,0.9102153182029724,huston nails both the glad-handing and the choking sense of hollow despair . 
253,0,1,0.8425821661949158,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
266,1,0,0.6203892230987549,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
269,0,1,0.9359725117683411,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.5440311431884766,as unseemly as its title suggests . 
273,1,0,0.6005708575248718,"minority report is exactly what the title indicates , a report . "
274,0,1,0.7140184044837952,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.6059854626655579,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
284,0,1,0.5634003281593323,directed in a paint-by-numbers manner . 
292,0,1,0.9712888598442078,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
301,0,1,0.7700064182281494,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.8682165741920471,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.9175952672958374,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
322,0,1,0.7219977378845215,that 's pure pr hype . 
323,1,0,0.8593445420265198,a painfully funny ode to bad behavior . 
324,1,0,0.7969785332679749,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
346,0,1,0.5334653258323669,"not only unfunny , but downright repellent . "
354,1,0,0.8908005356788635,"the film is quiet , threatening and unforgettable . "
356,0,1,0.5640890598297119,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
358,1,0,0.7476242780685425,( d ) oes n't bother being as cloying or preachy as equivalent evangelical christian movies -- maybe the filmmakers know that the likely audience will already be among the faithful . 
375,1,0,0.8802262544631958,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.9096277356147766,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
401,1,0,0.6588737368583679,"the film may appear naked in its narrative form ... but it goes deeper than that , to fundamental choices that include the complexity of the catholic doctrine "
416,1,0,0.6968634128570557,a giggle a minute . 
420,0,1,0.5256834626197815,"one of the more irritating cartoons you will see this , or any , year . "
422,1,0,0.7990248799324036,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
433,1,0,0.6104247570037842,"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . "
446,0,1,0.7249018549919128,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
448,1,0,0.8112325668334961,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.8002960681915283,oh come on . 
454,0,1,0.5755195021629333,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . "
494,0,1,0.9782820343971252,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
495,1,0,0.8086487650871277,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
501,1,0,0.7058653831481934,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.846585214138031,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7646533250808716,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
519,0,1,0.9337942600250244,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.7184230089187622,it has all the excitement of eating oatmeal . 
528,1,0,0.9719610214233398,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
543,0,1,0.7223442792892456,"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . "
544,0,1,0.9811754822731018,"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . "
546,1,0,0.6461954116821289,"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . "
548,0,1,0.6771203279495239,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . "
575,0,1,0.5421440601348877,"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . "
579,0,1,0.6344587206840515,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
589,1,0,0.8475037217140198,if your taste runs to ` difficult ' films you absolutely ca n't miss it . 
604,0,1,0.6630319952964783,vera 's technical prowess ends up selling his film short ; he smoothes over hard truths even as he uncovers them . 
