epoch,step,loss,eval_loss,learning_rate,elapsed_seconds
0.08695652173913043,10,0.6991833686828614,,5.142857142857142e-06,2.2922321729997748
0.17391304347826086,20,0.6925348281860352,,1.0857142857142858e-05,3.926959927999633
0.2608695652173913,30,0.6811740875244141,,1.6571428571428574e-05,5.654818754999724
0.34782608695652173,40,0.6505536079406739,,1.974193548387097e-05,7.411181902999942
0.43478260869565216,50,0.6284305095672608,,1.909677419354839e-05,9.083956300999944
0.5217391304347826,60,0.6015059471130371,,1.845161290322581e-05,10.789264843999717
0.6086956521739131,70,0.6017901420593261,,1.7806451612903228e-05,12.474325098000008
0.6956521739130435,80,0.6341785430908203,,1.7161290322580647e-05,14.208955572999912
0.782608695652174,90,0.6156986236572266,,1.6516129032258066e-05,15.942163415999858
0.8695652173913043,100,0.6323301792144775,,1.5870967741935485e-05,17.652303670000038
0.9565217391304348,110,0.5998476028442383,,1.5225806451612903e-05,19.38000257099975
1.0,115,,0.6147118210792542,,21.110809121999864
1.0434782608695652,120,0.6227604866027832,,1.4580645161290324e-05,22.638531941999645
1.1304347826086956,130,0.6243083477020264,,1.3935483870967743e-05,24.323639319999984
1.2173913043478262,140,0.6103813648223877,,1.3290322580645164e-05,26.09893706799994
1.3043478260869565,150,0.6106959342956543,,1.2645161290322581e-05,27.80804880200003
1.391304347826087,160,0.6251977443695068,,1.2e-05,29.581802386999698
1.4782608695652173,170,0.6392336845397949,,1.1354838709677421e-05,31.33726088399999
1.5652173913043477,180,0.6367893218994141,,1.070967741935484e-05,33.126545040999645
1.6521739130434783,190,0.6129010677337646,,1.0064516129032258e-05,34.83377643299991
1.7391304347826086,200,0.5987325668334961,,9.419354838709677e-06,36.52849890399966
1.8260869565217392,210,0.6328951835632324,,8.774193548387098e-06,38.27021774299965
1.9130434782608696,220,0.6081986427307129,,8.129032258064517e-06,40.00797501699981
2.0,230,0.6305904388427734,,7.483870967741936e-06,41.6445491329996
2.0,230,,0.6093856692314148,,42.63600120399997
2.0869565217391304,240,0.6238950729370117,,6.838709677419355e-06,44.888327725999716
2.1739130434782608,250,0.6263094425201416,,6.193548387096775e-06,46.63759099899971
2.260869565217391,260,0.5895637989044189,,5.548387096774194e-06,48.33110986699967
2.3478260869565215,270,0.6162492275238037,,4.903225806451613e-06,50.02735162099998
2.4347826086956523,280,0.6397679805755615,,4.258064516129032e-06,51.72572095199985
2.5217391304347827,290,0.5823798179626465,,3.6129032258064515e-06,53.48236093599962
2.608695652173913,300,0.6204018115997314,,2.967741935483871e-06,55.203735890999724
2.6956521739130435,310,0.6134456634521485,,2.3225806451612907e-06,57.02694197899973
2.782608695652174,320,0.6220876693725585,,1.67741935483871e-06,58.707888568999806
2.869565217391304,330,0.6075993061065674,,1.0322580645161291e-06,60.45848860999968
2.9565217391304346,340,0.6328115463256836,,3.870967741935484e-07,62.18228275399997
3.0,345,,0.60808926820755,,63.94476989499981
3.0,345,,,,64.50676369199982
