id,label,prediction,probability,input_text
1,0,1,0.6813338398933411,"Magnarelli said Racicot hated the Iraqi regime and looked forward to using his long years of training in the war . | His wife said he was "" 100 percent behind George Bush "" and looked forward to using his years of training in the war ."
2,0,1,0.7953344583511353,"The dollar was at 116.92 yen against the yen , flat on the session , and at 1.2891 against the Swiss franc , also flat . | The dollar was at 116.78 yen JPY = , virtually flat on the session , and at 1.2871 against the Swiss franc CHF = , down 0.1 percent ."
4,0,1,0.6728745102882385,"No dates have been set for the civil or the criminal trial . | No dates have been set for the criminal or civil cases , but Shanley has pleaded not guilty ."
6,0,1,0.7746542692184448,"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell . | The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s ."
11,0,1,0.8239926695823669,""" Sanitation is poor ... there could be typhoid and cholera , "" he said . | "" Sanitation is poor , drinking water is generally left behind . . . there could be typhoid and cholera . """
21,1,0,0.5524795651435852,"Last month Intel raised its revenue guidance for the quarter to between $ 7.6 billion and $ 7.8 billion . | At the end of the second quarter , Intel initially predicted sales of between $ 6.9 billion and $ 7.5 billion ."
22,0,1,0.7454887628555298,"The driver , Eugene Rogers , helped to remove children from the bus , Wood said . | At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said ."
25,1,0,0.5524092316627502,"Its closest living relatives are a family frogs called sooglossidae that are found only in the Seychelles in the Indian Ocean . | Its closest relative is found in the Seychelles Archipelago , near Madagascar in the Indian Ocean ."
26,0,1,0.6948202252388,Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo . | Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad .
30,0,1,0.6036362648010254,"With these assets , Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978 . | Funny Cide is looking to become horse racing 's first Triple Crown winner in a generation ."
35,0,1,0.8849140405654907,"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday . | On Tuesday , before Byrd 's speech , Fleischer said Bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing ."
36,0,1,0.580776572227478,"On Monday the Palestinian Prime Minister , Mahmoud Abbas , will report to the Palestinian parliament on his Government 's achievements in its first 100 days in office . | Palestinian Prime Minister Mahmoud Abbas must defend the record of his first 100 days in office before Parliament today as the death toll in the occupied territories continues to rise ."
37,0,1,0.8644766211509705,"The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000 . | The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation 's economic health ."
40,0,1,0.5507239699363708,"SARS has killed about 800 people and affected more than 8400 since being detected in China in November . | SARS has killed about 800 people and sickened more than 8,400 worldwide , mostly in Asia ."
42,0,1,0.6519775390625,""" Jeremy 's a good guy , "" Barber said , adding : "" Jeremy is living the dream life of the New York athlete . | He also said Shockey is "" living the dream life of a New York athlete ."
56,1,0,0.5239850282669067,"In the 2002 study , the margin of error ranged from 1.8 to 4.4 percentage points . | It has a margin of error of plus or minus three to four percentage points ."
60,0,1,0.7132952213287354,"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years . | Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler ."
64,1,0,0.5061511397361755,"PeopleSoft also said its board had officially rejected Oracle 's offer . | Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer ."
68,0,1,0.8860781192779541,""" Biotech products , if anything , may be safer than conventional products because of all the testing , "" Fraley said , adding that 18 countries have adopted biotechnology . | "" Biotech products , if anything , may be safer than conventional products because of all the testing , "" said Robert Fraley , Monsanto 's executive vice president ."
83,0,1,0.6790101528167725,Danbury prosecutor Warren Murray could not be reached for comment Monday . | Prosecutors could not be reached for comment after the legal papers were obtained late Monday afternoon .
85,0,1,0.5906015634536743,"Shattered Glass , "" starring Hayden Christensen as Stephen Glass , debuted well with $ 80,000 in eight theaters . | "" Shattered Glass "" _ starring Hayden Christensen as Stephen Glass , The New Republic journalist fired for fabricating stories _ debuted well with $ 80,000 in eight theaters ."
87,0,1,0.6424698233604431,"However , EPA officials would not confirm the 20 percent figure . | Only in the past few weeks have officials settled on the 20 percent figure ."
90,0,1,0.8494135141372681,"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co . | Lapidus expects Ford to be down 5 percent , Chrysler down 10 percent and foreign brands up 4 percent driven by strong truck sales at Honda ."
93,0,1,0.8641396760940552,"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations . | Indonesia 's army has been accused of human rights abuses during its earlier battles with GAM , charges it has generally denied ."
104,0,1,0.8796796798706055,""" I don 't know if the person I 'm talking to now may end up being someone else at another time that may not follow the rules , "" Parrish said . | "" I don 't know whether the person I 'm talking to now may end up being someone else , "" Parrish said ."
110,1,0,0.5263283252716064,It 's the first such drill since the September 11 terrorist attacks on New York and Washington . | It is the nation 's first large-scale counterterrorism exercise since the Sept . 11 terrorist attacks .
114,0,1,0.8179495930671692,"Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year . | Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year ."
115,0,1,0.8393925428390503,"A European Union spokesman said the Commission was consulting EU member states "" with a view to taking appropriate action if necessary "" on the matter . | Laos 's second most important export destination - said it was consulting EU member states ' ' with a view to taking appropriate action if necessary ' ' on the matter ."
121,1,0,0.6185173988342285,Eric Gagne pitched a perfect ninth for his 23rd save in as many opportunities . | Gagne struck out two in a perfect ninth inning for his 23rd save .
122,0,1,0.5437555909156799,"One way or another , Harry Potter And The Order Of The Phoenix will be in your hands by Saturday . | Just about everything about "" Harry Potter and the Order of the Phoenix "" will set records ."
131,0,1,0.8373057842254639,He allegedly told his ex-wife in an angry phone call that he had no intention of following their new custody agreement . | The two had battled over custody and he allegedly told her in an angry phone call that he had no intention of following their new custody agreement .
132,1,0,0.5674241781234741,"Worldwide , more than 50 million people have seen "" Les Miz , "" with gross receipts of $ 1.8 billion . | Worldwide , Les Misérables has been seen by over 50 million people , with a total gross of over $ 2 billion ."
133,0,1,0.6185166835784912,"In fiction : Edward P. Jones ( "" The Known World "" ) and Scott Spencer ( "" A Ship Made of Paper "" ) . | The fifth nominee for fiction is Scott Spencer , for A Ship Made of Paper ."
136,0,1,0.6786347031593323,"Vivace was founded in 1999 and has raised over $ 118 million in three rounds of venture financing . | During difficult times for technology venture capital , Vivace raised over $ 118 million in three rounds of venture financing ."
137,0,1,0.5974971055984497,"The Dow Jones industrial average < .DJI > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months . | The Dow Jones industrial average < .DJI > rose 49 points , or 0.47 percent , to 10,578 ."
139,0,1,0.8712054491043091,Sun Microsystems Inc. on Thursday said it had added 100 new third-party systems and 100 new components to its Hardware Compatibility List for the Solaris x86 operating system Platform Edition . | The vendor has added 100 new third-party systems and 100 new components to the operating system 's Hardware Compatibility List ( HCL ) .
141,0,1,0.8588285446166992,The Neighbours star and singer spent yesterday resting at her family home in Sydney and will have more tests today . | Goodrem spent yesterday resting in her family home in Sydney and will have more tests today to determine her exact treatment .
144,0,1,0.7464510798454285,""" It is bad for Symbian , "" said Per Lindberg , analyst at Dresdner Kleinwort Wasserstein . | "" Motorola has displayed clear disloyalty "" to Symbian , said Per Lindberg , an analyst at Dresdner Kleinwort Wasserstein in London ."
145,0,1,0.6308479905128479,"Bob Richter , a spokesman for House Speaker Tom Craddick , had no comment about the ruling . | Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment ."
150,0,1,0.7609128952026367,"President Bush raised a record-breaking $ 49.5 million for his re-election campaign over the last three months , with contributions from 262,000 Americans , the president 's campaign chairman said Tuesday . | President Bush has raised $ 83.9 million since beginning his re-election campaign in May , and has $ 70 million of that left to spend , his campaign said Tuesday ."
158,0,1,0.7984592914581299,"Morrill 's wife , Ellie , sobbed and hugged Bondeson 's sister-in-law during the service . | At the service Morrill 's widow , Ellie , sobbed and hugged Bondeson 's sister-in-law as people consoled her ."
159,1,0,0.5354121923446655,"Spansion products are to be available from both AMD and Fujitsu , AMD said . | Spansion Flash memory solutions are available worldwide from AMD and Fujitsu ."
167,0,1,0.5554168224334717,"Christina 's aunt , Shelley Riling , said the defense 's claims were preposterous . | Christina 's aunt , Shelley Riling , said she will address the court ."
169,0,1,0.8509076237678528,"Lord Falconer hailed the changes as "" a new beginning as far as the courts , Crown Prosecution Service and police are concerned "" . | "" It 's a new beginning as far as the courts , Crown Prosecution Service and police are concerned , making the criminal justice system work better . """
174,0,1,0.8691392540931702,"The agency charged that one WD Energy worker discussed false reporting with traders at two other energy companies . | The agency found further that a WD Energy employee discussed false reporting with traders at two other energy companies , which the CFTC didn 't identify ."
180,0,1,0.5151768922805786,"The chain operates more than 3,400 stores , and has annual revenue of about $ 15.8 billion . | The chain , which has been under new management since late 1999 , has more than 3,400 stores and $ 15.8 billion in annual revenue ."
181,0,1,0.7046568989753723,"All patients developed some or all of the symptoms of E. coli food poisoning : bloody diarrhea , vomiting , abdominal cramping and nausea . | Symptoms of the E. coli infection include bloody diarrhea , nausea , vomiting and abdominal cramping ."
184,0,1,0.5494610071182251,"Available July 7 , the software supports the Solaris , IBM AIX , Red Hat Linux and Windows operating systems . | The OpForce product currently works with Solaris , AIX , Red Hat Linux and Windows servers ."
188,0,1,0.5967898368835449,"And it 's going to be a wild ride , "" said Allan Hoffenblum , a Republican consultant . | Now the rest is just mechanical , "" said Allan Hoffenblum , a Republican consultant ."
191,0,1,0.8359703421592712,"The WHO experts didn 't say how many cases in Hebei were in rural areas . | Hebei has reported 191 cases and eight deaths , though the WHO experts did not say how many were in rural areas ."
194,0,1,0.6496509909629822,"About two hours later , his body , wrapped in a blanket , was found dumped a few blocks away . | Then his body was dumped a few blocks away , found in a driveway on Argyle Road ."
201,0,1,0.8785651922225952,"The world 's largest software company said it recognized the difficulty the multiple patches posed for companies , and set out to make it easier for them to apply the updates . | The world 's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them ."
209,0,1,0.8639081120491028,""" I had one bad stretch of holes that put me out of contention to win , "" Woods said . | "" I had one bad stretch of holes that put me out of contention , "" Woods said , referring to his 42 on the front nine Saturday ."
213,0,1,0.8147085905075073,"Watertown , Saugus and Framingham also are going smoke-free Monday , joining a growing number of cities around the country . | Along with Boston , Watertown , Saugus and Framingham also are going smoke-free Monday ."
218,0,1,0.5414143800735474,"White , who had suffered kidney failure from years of high blood pressure , died at Cedars-Sinai Medical Center around 9 : 30 a.m. , said manager Ned Shankman . | White , who had kidney failure from years of high blood pressure , had been undergoing dialysis and had been hospitalized since a September stroke ."
227,1,0,0.5519981980323792,The Phillies were upset that Counsell had stolen second in the sixth inning with Arizona leading 7-1 . | The Phillies were apparently upset when Counsell stole during the sixth with the Diamondbacks up 7-1 .
235,0,1,0.7719679474830627,"He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released . | Cruz tried to fight off officers and was hospitalized after a police dog bit him , Sgt. Steve Dixon said ."
237,0,1,0.8458452820777893,"Asked if the delegates could leave on Friday , police intelligence chief in Aceh , Surya Dharma , told reporters they could not because they did not have proper permission . | Asked if the delegates could leave on Friday , police intelligence chief Surya Dharma told reporters : "" Of course they may not go ."
239,0,1,0.8558371663093567,Iran has until the end of the month to satisfy the agency it has no plans for nuclear weapons . | The Iranians have until the end of the month to answer all the agency 's questions about their past nuclear activities .
247,0,1,0.7245394587516785,"But late Thursday night , the campaign issued a statement saying there would be no news conference and no big announcement . | But late yesterday , the campaign and the state Democratic Party said there would be no news conference ."
251,0,1,0.830001175403595,""" We think that the United States of America should support the free speech of all groups , "" Mr. White said , objecting to Mr. Olson 's recommendation . | We think that the United States of America should support the free speech of all groups , he said ."
253,0,1,0.6532643437385559,"After 18 months , Nissen found that Lipitor stopped plaque buildup in the patients ' arteries . | After 18 months , the atorvastatin patients had no change in the plaque in their arteries ."
259,0,1,0.6389724612236023,"SP2 is basically about security enhancements to Windows , such as the improved Internet Connection Firewall ( ICF ) . | The firewall in the current Windows XP was known as the Internet Connection Firewall ( ICF ) ."
261,0,1,0.7873312830924988,They will help draft a plan to attack obesity that Kraft will implement over three to four years . | The team will help draft a plan by the end of the year to attack obesity .
264,0,1,0.7352591753005981,"Corixa shares rose 54 cents to $ 7.74 yesterday on the Nasdaq Stock Market . | Shares of Corixa rose 54 cents , or about 8 percent , to close at $ 7.74 ."
267,0,1,0.6074225306510925,"Tom Hamilton said his daughter was conscious and alert and in stable condition after the attack Friday morning . | Bethany , who remained in stable condition after the attack Friday morning , talked of the attack Saturday ."
268,0,1,0.6166312098503113,"The Calgary woman , who is in her twenties , donated blood on Aug. 7 . | The woman -- who has no symptoms of illness -- donated blood Aug. 7 ."
270,0,1,0.7891722917556763,"In the weeks leading up to the execution , several Florida officials received anonymous threatening letters . | Several Florida officials connected to the case have received threatening letters , accompanied by rifle bullets ."
277,1,0,0.5076221823692322,BP shares slipped 0.8 percent to 433.50 pence ( $ 6.85 ) each in afternoon trading on the London Stock Exchange . | BP shares slipped 48 cents to $ 41.72 Friday in trading on the New York Stock Exchange .
279,0,1,0.6411934494972229,"Friday 's report raised new worries that a weak job market could shackle the budding economic recovery despite a slight improvement in the overall unemployment rate . | U.S. companies slashed payrolls for a seventh straight month in August , raising new worries that a weak jobs market could shackle the budding economic recovery ."
283,0,1,0.6492564082145691,"GM , the world 's largest automaker , has 115,000 active UAW workers and another 340,000 retirees and spouses . | They cover more than 300,000 UAW workers and 500,000 retirees and spouses ."
284,0,1,0.8934099078178406,"Rosenthal is hereby sentenced to custody of the Federal Bureau of prisons for one day with credit for time served , "" Breyer said to tumultuous cheers in the courtroom . | "" Rosenthal is hereby sentenced to custody of the Federal Bureau of Prisons for one day with credit for time served . """
290,1,0,0.6040443778038025,The state 's House delegation currently consists of 17 Democrats and 15 Republicans . | Democrats hold a 17-15 edge in the state 's U.S. House delegation .
291,0,1,0.5685724020004272,"Freddie also said Leland C. Brendsel will retire as chairman and chief executive and resign from the board . | He replaces Leland Brendsel , 61 , who retired as chairman and chief executive ."
296,0,1,0.6182118654251099,"Mr. Kerkorian tried unsuccessfully to take over Chrysler in 1995 , but did win representation on its board . | Kerkorian and Tracinda had also tried to take over Chrysler in 1995 ."
306,0,1,0.8328238129615784,"Singapore Prime Minister Goh Chok Tong says China plays an important role in the integration of Asia , including managing the stresses and strains both within and between countries . | HAINAN PROVINCE , China : Singapore Prime Minister Goh Chok Tong said China plays an important role in the integration of Asia ."
308,0,1,0.5159675478935242,"The premium edition adds OfficeFront Page 2003 , Acceleration Server 2000 , and SQL Server 2000 . | The premium edition adds ISA Server , SQL Server and a specialized edition of BizTalk 2004 ."
309,0,1,0.7476277351379395,"In the year-ago quarter , the steelmaker recorded a profit of $ 16.2 million , or 15 cents per share , on sales of $ 1.14 billion . | In the second quarter last year , AK Steel reported a profit of $ 16.2 million , or 15 cents a share ."
310,0,1,0.8886536359786987,Sony claimed that the reader 's capacitance sensing technology cannot be fooled by paper copies and does not require cleaning . | Its capacitance sensing technology electronically reads a fingerprint ; Sony says it can 't be fooled by paper copies and doesn 't require cleaning .
313,0,1,0.7371876835823059,"After the two-hour meeting on May 14 , publisher Arthur O. Sulzberger Jr . , executive editor Howell Raines and managing editor Gerald Boyd pledged quick remedies to staff grievances . | The committee will make recommendations to Publisher Arthur Sulzberger , Executive Editor Howell Raines and Managing Editor Gerald Boyd ."
315,0,1,0.7197596430778503,"Lu reclined in a soft chair wearing a woolly coat near the blackened capsule . | "" It 's great to be back home , "" said Lu , dressed in a woolly coat near the blackened capsule ."
319,0,1,0.7202371954917908,"Franklin County Judge-Executive Teresa Barton said a firefighter was struck by lightning and was taken to the Frankfort Regional Medical Center . | A county firefighter , was struck by lightning and was in stable condition at Frankfort Regional Medical Center ."
320,0,1,0.5623747706413269,"Police suspected that Shaichat , 20 , had been abducted either by Palestinians or by Israeli Arabs . | Nobody claimed responsibility for Schaichat 's death , but police suspect that the 20-year-old soldier was abducted either by Palestinians or Israeli Arabs ."
321,0,1,0.5947254300117493,"During this year 's August to October quarter , Lowe 's opened 38 new stores , including two relocations . | During the third quarter , Lowe 's opened 38 new stores and now has 932 stores in 45 states ."
323,1,0,0.5774431824684143,"Sony said the PSP would also feature a 4.5-inch LCD screen , Memory Stick expansion slots . | It also features a 4.5 in back-lit LCD screen and memory expansion facilities ."
326,0,1,0.6547616124153137,"Wal-Mart has said it plans to open at least 40 Supercenters in the state in the coming years ; analysts expect four or more to be in San Diego County . | At least 40 of the outlets will be in California , and analysts expect four or more to be in San Diego County ."
332,0,1,0.8869233727455139,"The other inmate fell but Selenski shimmed down the makeshift rope to a second-story roof and used the mattress to scale a razor-wire fence , Fischi said . | After the other inmate fell , Selenski used the mattress to scale a 10-foot , razor-wire fence , Fischi said ."
337,0,1,0.8542591333389282,The mother of a Briton held by Colombian guerrillasspoke of her relief yesterday after hearing that he might be freed in the next few weeks . | The parents of a Briton being held hostage by Colombian rebels spoke yesterday of their optimism that he would be freed in time for his birthday next month .
338,0,1,0.7879019975662231,"We strongly disagree with Novell 's position and view it as a desperate measure to curry favor with the Linux community . | McBride characterized Novell 's move as "" a desperate measure to curry favor with the Linux community . """
348,0,1,0.5836846828460693,"Costa 's semifinal opponent is Spaniard Juan Carlos Ferrero , whom he beat in last year 's final . | Costa will play Juan Carlos Ferrero next in a rematch of last year 's final ."
350,0,1,0.8509995341300964,"Thyroid hormones are known to help in weight loss by stimulating metabolism - and cutting cholesterol - but come with the unwanted side effect of speeding up the heartbeat . | Thyroid hormones are known to help in weight loss by stimulating metabolism , and they can help cut cholesterol too ."
352,0,1,0.5156930088996887,"The Hartford shares rose $ 2.88 , or 6.6 percent , to close Monday at $ 46.50 on the New York Stock Exchange . | Shares of Hartford rose $ 2.88 to $ 46.50 in New York Stock Exchange composite trading ."
354,0,1,0.8731774687767029,"It decided instead to issue them before the stock market opened Monday after the downgrade of its debt late Friday by Moody 's , the credit rating agency . | It decided instead to issue them before the stock market opened Monday to counteract the downgrade of its debt late Friday by Moody 's to one step above junk status ."
363,0,1,0.8734984397888184,""" The government elements who have been causing trouble are still in place . | The government elements who have been causing trouble are still in place , they are attacking us . """
366,0,1,0.8384715914726257,The patch also fixes a vulnerability that results because IE does not implement an appropriate block on a file download dialog box . | The second vulnerability is a result of IE not implementing a block on a file download dialog box .
368,0,1,0.5763725638389587,SPOT products run a Microsoft operating system and the company 's DirectBand radio technology developed with SCA Data Systems . | The DirectBand network was developed with the assistance of SCA Data Systems .
375,0,1,0.8353209495544434,"The euro was at 1.5281 versus the Swiss franc EURCHF = , up 0.2 percent on the session , after hitting its highest since mid-2001 around 1.5292 earlier in the session . | The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session ."
376,0,1,0.799032986164093,"On the stand Wednesday , she said she was referring only to the kissing . | On the stand Wednesday , she testified that she was referring to the kissing before the alleged rape ."
377,0,1,0.8570142388343811,"Garner said the group would probably be expanded to include , for example , a Christian and perhaps another Sunni leader . | The group has already met several times and Gen. Garner said it probably will be expanded to include a Christian and perhaps another Sunni Muslim leader ."
382,0,1,0.5314716100692749,"GE stock closed Friday at $ 30.65 a share , down about 42 cents , on the New York Stock Exchange . | GE 's shares closed at $ 30.65 on Friday on the New York Stock Exchange ."
385,0,1,0.5851210355758667,"In the United States , heart attacks kill about 460,000 year , in Canada about 80,000 . | In the United States , heart attacks kill about 460,000 yearly , according to the National Institutes of Health ."
397,1,0,0.5798378586769104,"Shares of Salix have rocketed 64 percent since Axcan made its first offer on April 10 . | Since the initial takeover offer , Salix shares have risen about 35 percent ."
402,1,0,0.5954819321632385,"Gregory Parseghian , a former investment banker , was appointed chief executive . | Greg Parseghian was appointed the new chief executive ."
403,0,1,0.6606515049934387,"Their contract will expire at 12 : 01 a.m. Wednesday instead of 12 : 01 a.m. Sunday , said Rian Wathen , organizing director for United Food and Commercial Workers Local 700 . | "" It has outraged the membership , "" said Rian Wathen , organizing director of United Food and Commercial Workers Local 700 ."
404,1,0,0.599619448184967,But plaque volume increased by 2.7 percent in pravastatin patients . | The volume of plaque in Pravachol patients ' arteries rose by 3 % .
