epoch,step,loss,eval_loss,learning_rate,elapsed_seconds
0.08695652173913043,10,1.896108627319336,,5.142857142857142e-06,2.3482182120005746
0.17391304347826086,20,1.8854455947875977,,1.0857142857142858e-05,4.0479189919997225
0.2608695652173913,30,1.8710933685302735,,1.6571428571428574e-05,5.843705699000566
0.34782608695652173,40,1.8362537384033204,,1.974193548387097e-05,7.674024466999981
0.43478260869565216,50,1.7969688415527343,,1.909677419354839e-05,9.410006936999707
0.5217391304347826,60,1.7745298385620116,,1.845161290322581e-05,11.187857149000592
0.6086956521739131,70,1.7595695495605468,,1.7806451612903228e-05,12.931935198999781
0.6956521739130435,80,1.7896888732910157,,1.7161290322580647e-05,14.736231703000158
0.782608695652174,90,1.7548040390014648,,1.6516129032258066e-05,16.539443523000045
0.8695652173913043,100,1.7618186950683594,,1.5870967741935485e-05,18.315402238000388
0.9565217391304348,110,1.7303239822387695,,1.5225806451612903e-05,20.106590377999964
1.0,115,,1.7322744131088257,,21.891927532999944
1.0434782608695652,120,1.7394475936889648,,1.4580645161290324e-05,23.497220944999754
1.1304347826086956,130,1.7386203765869142,,1.3935483870967743e-05,25.24563293600022
1.2173913043478262,140,1.7101444244384765,,1.3290322580645164e-05,27.0876544570001
1.3043478260869565,150,1.7058330535888673,,1.2645161290322581e-05,28.848720490000233
1.391304347826087,160,1.7146427154541015,,1.2e-05,30.660701347000213
1.4782608695652173,170,1.7300106048583985,,1.1354838709677421e-05,32.473313743999825
1.5652173913043477,180,1.7079225540161134,,1.070967741935484e-05,34.31213691500034
1.6521739130434783,190,1.6837493896484375,,1.0064516129032258e-05,36.08398323599977
1.7391304347826086,200,1.6616958618164062,,9.419354838709677e-06,37.84797998100021
1.8260869565217392,210,1.6917800903320312,,8.774193548387098e-06,39.65533968700038
1.9130434782608696,220,1.6596113204956056,,8.129032258064517e-06,41.4452105750006
2.0,230,1.679265022277832,,7.483870967741936e-06,43.14178993099995
2.0,230,,1.659273624420166,,44.16058795800018
2.0869565217391304,240,1.66662654876709,,6.838709677419355e-06,46.571228714000426
2.1739130434782608,250,1.6756946563720703,,6.193548387096775e-06,48.37735608599996
2.260869565217391,260,1.629300880432129,,5.548387096774194e-06,50.12979173599979
2.3478260869565215,270,1.6443559646606445,,4.903225806451613e-06,51.88734377699984
2.4347826086956523,280,1.6842010498046875,,4.258064516129032e-06,53.65296765800031
2.5217391304347827,290,1.6168514251708985,,3.6129032258064515e-06,55.4723542440006
2.608695652173913,300,1.649614143371582,,2.967741935483871e-06,57.25072606499998
2.6956521739130435,310,1.6408018112182616,,2.3225806451612907e-06,59.1410391039999
2.782608695652174,320,1.647864532470703,,1.67741935483871e-06,60.87543492700024
2.869565217391304,330,1.6375404357910157,,1.0322580645161291e-06,62.68455047400039
2.9565217391304346,340,1.656892967224121,,3.870967741935484e-07,64.46686770399992
3.0,345,,1.634035587310791,,66.27506716900007
3.0,345,,,,66.90919348500029
