id,label,prediction,probability,input_text
13,1,0,0.6962814927101135,"we root for ( clara and paul ) , even like them , though perhaps it 's an emotion closer to pity . "
22,0,1,0.7403404116630554,holden caulfield did it better . 
33,0,1,0.5367007255554199,"if the movie succeeds in instilling a wary sense of ` there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . "
45,0,1,0.6470409035682678,it offers little beyond the momentary joys of pretty and weightless intellectual entertainment . 
46,0,1,0.7607511281967163,a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . 
50,0,1,0.8574100732803345,"it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . "
57,0,1,0.5225219130516052,the cold turkey would 've been a far better title . 
62,1,0,0.6536294221878052,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . 
69,0,1,0.7517704963684082,"this one is definitely one to skip , even for horror movie fanatics . "
70,0,1,0.7929307818412781,"for all its impressive craftsmanship , and despite an overbearing series of third-act crescendos , lily chou-chou never really builds up a head of emotional steam . "
83,1,0,0.9419111609458923,"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . "
87,1,0,0.5150867700576782,jaglom ... put ( s ) the audience in the privileged position of eavesdropping on his characters 
92,0,1,0.6647422909736633,"you wo n't like roger , but you will quickly recognize him . "
93,1,0,0.7094523906707764,if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . 
95,0,1,0.9372584819793701,this riveting world war ii moral suspense story deals with the shadow side of american culture : racial prejudice in its ugly and diverse forms . 
107,0,1,0.829691469669342,what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . 
112,1,0,0.9898661971092224,hilariously inept and ridiculous . 
115,0,1,0.9058473110198975,sam mendes has become valedictorian at the school for soft landings and easy ways out . 
118,0,1,0.6505571603775024,every nanosecond of the the new guy reminds you that you could be doing something else far more pleasurable . 
121,0,1,0.7901971936225891,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so 
122,1,0,0.5820273756980896,old-form moviemaking at its best . 
123,1,0,0.8107407689094543,turns potentially forgettable formula into something strangely diverting . 
135,0,1,0.5474258065223694,"pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut . "
136,0,1,0.7407816052436829,looks and feels like a project better suited for the small screen . 
142,1,0,0.5162283778190613,what better message than ` love thyself ' could young women of any size receive ? 
159,1,0,0.5306940078735352,"like leon , it 's frustrating and still oddly likable . "
171,0,1,0.7689564824104309,rarely has leukemia looked so shimmering and benign . 
172,1,0,0.8841698169708252,it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
183,0,1,0.8133017420768738,"the lower your expectations , the more you 'll enjoy it . "
194,1,0,0.9330949187278748,"instead of a hyperbolic beat-charged urban western , it 's an unpretentious , sociologically pointed slice of life . "
195,1,0,0.7489379048347473,my thoughts were focused on the characters . 
205,1,0,0.9390522241592407,falls neatly into the category of good stupid fun . 
213,0,1,0.5118080973625183,"this time mr. burns is trying something in the martin scorsese street-realist mode , but his self-regarding sentimentality trips him up again . "
215,1,0,0.6687313914299011,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . "
218,0,1,0.9867566823959351,"all that 's missing is the spontaneity , originality and delight . "
238,0,1,0.7188395857810974,"an occasionally funny , but overall limp , fish-out-of-water story . "
248,1,0,0.5896924138069153,"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . "
249,1,0,0.8268623948097229,huston nails both the glad-handing and the choking sense of hollow despair . 
253,0,1,0.7622355222702026,"if you believe any of this , i can make you a real deal on leftover enron stock that will double in value a week from friday . "
266,1,0,0.7093132138252258,"a coda in every sense , the pinochet case splits time between a minute-by-minute account of the british court 's extradition chess game and the regime 's talking-head survivors . "
269,0,1,0.6919369101524353,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . "
271,1,0,0.8870692253112793,as unseemly as its title suggests . 
273,1,0,0.7549071311950684,"minority report is exactly what the title indicates , a report . "
274,0,1,0.7606686949729919,"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . "
282,1,0,0.8434538841247559,"while there 's something intrinsically funny about sir anthony hopkins saying ` get in the car , bitch , ' this jerry bruckheimer production has little else to offer "
292,0,1,0.9481551051139832,the story and the friendship proceeds in such a way that you 're watching a soap opera rather than a chronicle of the ups and downs that accompany lifelong friendships . 
295,1,0,0.5633568167686462,jones ... does offer a brutal form of charisma . 
301,0,1,0.5692832469940186,"the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . "
312,0,1,0.9241471886634827,i 'll bet the video game is a lot more fun than the film . 
318,0,1,0.7275869846343994,hit and miss as far as the comedy goes and a big ole ' miss in the way of story . 
322,0,1,0.8465253114700317,that 's pure pr hype . 
323,1,0,0.850672721862793,a painfully funny ode to bad behavior . 
324,1,0,0.7085424065589905,"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . "
354,1,0,0.8571116328239441,"the film is quiet , threatening and unforgettable . "
356,0,1,0.6473507285118103,"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . "
375,1,0,0.8747285008430481,we have n't seen such hilarity since say it is n't so ! 
382,0,1,0.8416625261306763,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
405,0,1,0.5532013773918152,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
416,1,0,0.5336160063743591,a giggle a minute . 
422,1,0,0.5406605005264282,"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . "
440,1,0,0.5607748627662659,"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . "
448,1,0,0.7577477693557739,"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . "
449,0,1,0.9285690188407898,oh come on . 
477,0,1,0.5631098747253418,a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . 
494,0,1,0.9747413992881775,"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . "
495,1,0,0.5216116309165955,light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . 
501,1,0,0.8243415951728821,"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . "
509,1,0,0.5900446176528931,a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
513,0,1,0.7322931885719299,"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . "
517,1,0,0.6608389019966125,"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . "
519,0,1,0.8626646399497986,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
527,0,1,0.7806126475334167,it has all the excitement of eating oatmeal . 
528,1,0,0.8713297843933105,"it haunts , horrifies , startles and fascinates ; it is impossible to look away . "
