id,label,prediction,probability,input_text
6,0,1,0.9908549785614014,"While dioxin levels in the environment were up last year , they have dropped by 75 percent since the 1970s , said Caswell . | The Institute said dioxin levels in the environment have fallen by as much as 76 percent since the 1970s ."
26,0,1,0.7577806711196899,Cooley said he expects Muhammad will similarly be called as a witness at a pretrial hearing for Malvo . | Lee Boyd Malvo will be called as a witness Wednesday in a pretrial hearing for fellow sniper suspect John Allen Muhammad .
35,0,1,0.9895304441452026,"Bush wanted "" to see an aircraft landing the same way that the pilots saw an aircraft landing , "" White House press secretary Ari Fleischer said yesterday . | On Tuesday , before Byrd 's speech , Fleischer said Bush wanted ' ' to see an aircraft landing the same way that the pilots saw an aircraft landing ."
44,0,1,0.5910180807113647,"After losing as much as 84.56 earlier , the Dow Jones industrial average closed up 22.81 , or 0.2 percent , at 9,340.45 . | In midday trading , the Dow Jones industrial average lost 68.84 , or 0.7 percent , to 9,248.80 ."
56,1,0,0.8451461791992188,"In the 2002 study , the margin of error ranged from 1.8 to 4.4 percentage points . | It has a margin of error of plus or minus three to four percentage points ."
60,0,1,0.9322577118873596,"Terri Schiavo , 39 , is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years . | Terri Schiavo , 39 , underwent the procedure at the Tampa Bay area hospice where she has been living for several years , said her father , Bob Schindler ."
76,0,1,0.9569792151451111,"McCabe said he was considered a witness , not a suspect . | "" He is not considered a suspect , "" McCabe said ."
80,0,1,0.6297332048416138,"On Saturday , a 149mph serve against Agassi equalled Rusedski 's world record . | On Saturday , Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi ."
87,0,1,0.7856844663619995,"However , EPA officials would not confirm the 20 percent figure . | Only in the past few weeks have officials settled on the 20 percent figure ."
90,0,1,0.9249160289764404,"However , Lapidus expects foreign brands ' sales to be up 4 percent , driven by strong truck sales at Honda Motor Co . | Lapidus expects Ford to be down 5 percent , Chrysler down 10 percent and foreign brands up 4 percent driven by strong truck sales at Honda ."
93,0,1,0.9920052886009216,"Indonesia 's army has often been accused of human rights abuses during GAM 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations . | Indonesia 's army has been accused of human rights abuses during its earlier battles with GAM , charges it has generally denied ."
114,0,1,0.9891917109489441,"Kansas Department of Health and Environment records show there were 88 abortions performed on girls age 14 and younger last year . | Statistics from the Kansas Department of Health and Environment show that 11,844 abortions were performed in the state last year ."
139,0,1,0.9934512376785278,Sun Microsystems Inc. on Thursday said it had added 100 new third-party systems and 100 new components to its Hardware Compatibility List for the Solaris x86 operating system Platform Edition . | The vendor has added 100 new third-party systems and 100 new components to the operating system 's Hardware Compatibility List ( HCL ) .
145,0,1,0.93183833360672,"Bob Richter , a spokesman for House Speaker Tom Craddick , had no comment about the ruling . | Bob Richter , spokesman for Craddick , R-Midland , said the speaker had not seen the ruling and could not comment ."
148,1,0,0.7390415072441101,"Broomhead was assigned to 2nd Squadron , 3rd Armor Cavalry Regiment , based at Fort Carson . | Broomhead , 34 , was assigned to the 2nd Squadron , 3rd Armored Cavalry Regiment ."
