epoch,step,loss,eval_loss,learning_rate,elapsed_seconds
0.08695652173913043,10,0.7223393440246582,,5.142857142857142e-06,2.3510323040000003
0.17391304347826086,20,0.708492660522461,,1.0857142857142858e-05,4.001605829000255
0.2608695652173913,30,0.6914309024810791,,1.6571428571428574e-05,5.737250753999888
0.34782608695652173,40,0.6612008094787598,,1.974193548387097e-05,7.504634759000055
0.43478260869565216,50,0.6265491008758545,,1.909677419354839e-05,9.184252255000047
0.5217391304347826,60,0.6027889728546143,,1.845161290322581e-05,10.902263576000223
0.6086956521739131,70,0.5994344711303711,,1.7806451612903228e-05,12.59224505300017
0.6956521739130435,80,0.6378602981567383,,1.7161290322580647e-05,14.339571350999904
0.782608695652174,90,0.6159499168395997,,1.6516129032258066e-05,16.08439285500026
0.8695652173913043,100,0.632589054107666,,1.5870967741935485e-05,17.807276919000287
0.9565217391304348,110,0.600676155090332,,1.5225806451612903e-05,19.54401751000023
1.0,115,,0.6148263216018677,,21.305814936999923
1.0434782608695652,120,0.6251001358032227,,1.4580645161290324e-05,22.90747123500023
1.1304347826086956,130,0.6245855808258056,,1.3935483870967743e-05,24.603281419000268
1.2173913043478262,140,0.6052899360656738,,1.3290322580645164e-05,26.388296165000156
1.3043478260869565,150,0.6086763858795166,,1.2645161290322581e-05,28.090887918000135
1.391304347826087,160,0.6245086193084717,,1.2e-05,29.848590865999995
1.4782608695652173,170,0.641507625579834,,1.1354838709677421e-05,31.60326863199998
1.5652173913043477,180,0.6319475173950195,,1.070967741935484e-05,33.38016288500012
1.6521739130434783,190,0.6178144454956055,,1.0064516129032258e-05,35.09508854600017
1.7391304347826086,200,0.5957479000091552,,9.419354838709677e-06,36.800403793999976
1.8260869565217392,210,0.6296953201293946,,8.774193548387098e-06,38.53890288299999
1.9130434782608696,220,0.6029539585113526,,8.129032258064517e-06,40.27339082200024
2.0,230,0.6260491371154785,,7.483870967741936e-06,41.91863755500026
2.0,230,,0.6090066432952881,,42.92432390800013
2.0869565217391304,240,0.6188423156738281,,6.838709677419355e-06,45.32591209600014
2.1739130434782608,250,0.6226183891296386,,6.193548387096775e-06,47.06883898600017
2.260869565217391,260,0.5834970951080323,,5.548387096774194e-06,48.76373238499991
2.3478260869565215,270,0.6057913303375244,,4.903225806451613e-06,50.459298562000185
2.4347826086956523,280,0.6371808052062988,,4.258064516129032e-06,52.16079648200002
2.5217391304347827,290,0.5825201988220214,,3.6129032258064515e-06,53.92031631200007
2.608695652173913,300,0.6163425445556641,,2.967741935483871e-06,55.64184962299987
2.6956521739130435,310,0.6090901851654053,,2.3225806451612907e-06,57.465680281999994
2.782608695652174,320,0.6214385032653809,,1.67741935483871e-06,59.14114992700024
2.869565217391304,330,0.6069371700286865,,1.0322580645161291e-06,60.88372606200028
2.9565217391304346,340,0.6276484489440918,,3.870967741935484e-07,62.60785569200016
3.0,345,,0.6072490811347961,,64.38596141900007
3.0,345,,,,65.00776437600007
