epoch,step,loss,eval_loss,learning_rate,elapsed_seconds
0.004750593824228029,10,0.7128944396972656,,2.848101265822785e-07,4.170134980000057
0.009501187648456057,20,0.7213962554931641,,6.012658227848102e-07,7.720609386999968
0.014251781472684086,30,0.7001420021057129,,9.177215189873419e-07,10.931899433000126
0.019002375296912115,40,0.7062956809997558,,1.2341772151898737e-06,14.551452345000143
0.023752969121140142,50,0.7006462574005127,,1.550632911392405e-06,18.504533765999895
0.028503562945368172,60,0.6888783931732178,,1.8670886075949368e-06,21.91728669799977
0.0332541567695962,70,0.683465576171875,,2.1835443037974686e-06,25.3452704729998
0.03800475059382423,80,0.6865262031555176,,2.5e-06,29.037055305000194
0.04275534441805225,90,0.6773627281188965,,2.8164556962025318e-06,32.837772575000145
0.047505938242280284,100,0.6624267578125,,3.132911392405064e-06,36.26467540800013
0.052256532066508314,110,0.6492586135864258,,3.4493670886075954e-06,39.76365945099997
0.057007125890736345,120,0.6198848724365235,,3.765822784810127e-06,43.76896195500012
0.06175771971496437,130,0.600052785873413,,4.082278481012659e-06,47.14535891300011
0.0665083135391924,140,0.5709445476531982,,4.39873417721519e-06,51.00619920400004
0.07125890736342043,150,0.5396438121795655,,4.715189873417722e-06,54.592712524000035
0.07600950118764846,160,0.4847560405731201,,5.031645569620254e-06,58.11408260899998
0.08076009501187649,170,0.4608619689941406,,5.348101265822785e-06,61.67337116999988
0.0855106888361045,180,0.4186068534851074,,5.664556962025317e-06,65.3067972949998
0.09026128266033254,190,0.3651857852935791,,5.9810126582278484e-06,68.96348415500006
0.09501187648456057,200,0.3572702169418335,,6.2974683544303804e-06,72.71161277400006
0.0997624703087886,210,0.3257140636444092,,6.613924050632912e-06,76.39452459899985
0.10451306413301663,220,0.33034319877624513,,6.930379746835444e-06,79.946629132
0.10926365795724466,230,0.3334780693054199,,7.246835443037975e-06,83.73366230600004
0.11401425178147269,240,0.32901873588562014,,7.563291139240508e-06,87.31759765800007
0.1187648456057007,250,0.33742964267730713,,7.879746835443039e-06,90.92613472999983
0.12351543942992874,260,0.3017838716506958,,8.19620253164557e-06,94.98804143200005
0.12826603325415678,270,0.31642444133758546,,8.512658227848101e-06,98.33408111500012
0.1330166270783848,280,0.39740011692047117,,8.829113924050635e-06,101.99221536599998
0.1377672209026128,290,0.36852226257324217,,9.145569620253165e-06,105.72426596000014
0.14251781472684086,300,0.31558666229248045,,9.462025316455697e-06,109.30441501299993
0.14726840855106887,310,0.33616158962249754,,9.778481012658229e-06,112.97736419800003
0.15201900237529692,320,0.2875665664672852,,1.0094936708860761e-05,116.85227421799982
0.15676959619952494,330,0.28441548347473145,,1.0411392405063291e-05,120.09316990800016
0.16152019002375298,340,0.2605034828186035,,1.0727848101265823e-05,123.52871497800015
0.166270783847981,350,0.310319709777832,,1.1044303797468354e-05,127.26376689300014
0.171021377672209,360,0.3205307722091675,,1.1360759493670887e-05,130.53621440200004
0.17577197149643706,370,0.2879694938659668,,1.167721518987342e-05,134.568501019
0.18052256532066507,380,0.26096420288085936,,1.199367088607595e-05,138.1274265259999
0.18527315914489312,390,0.3127816915512085,,1.2310126582278482e-05,141.88790116500013
0.19002375296912113,400,0.28161780834197997,,1.2626582278481014e-05,145.50164234900012
0.19477434679334918,410,0.29895405769348143,,1.2943037974683546e-05,149.14193129099976
0.1995249406175772,420,0.2857619047164917,,1.3259493670886076e-05,153.24956130400005
0.2042755344418052,430,0.32629218101501467,,1.3575949367088608e-05,157.02720380499977
0.20902612826603326,440,0.27192068099975586,,1.3892405063291142e-05,160.562114888
0.21377672209026127,450,0.3084672212600708,,1.4208860759493672e-05,164.18802548299982
0.21852731591448932,460,0.2295140504837036,,1.4525316455696204e-05,167.93132170599984
0.22327790973871733,470,0.2905634880065918,,1.4841772151898734e-05,171.2401790680001
0.22802850356294538,480,0.24181292057037354,,1.5158227848101268e-05,174.97803007699986
0.2327790973871734,490,0.22784159183502198,,1.54746835443038e-05,178.37925723399985
0.2375296912114014,500,0.29987850189208987,,1.579113924050633e-05,182.0360127869999
0.24228028503562946,510,0.23157377243041993,,1.6107594936708862e-05,185.7837446630001
0.24703087885985747,520,0.25161151885986327,,1.6424050632911394e-05,189.1658517320002
0.2517814726840855,530,0.3131892681121826,,1.6740506329113926e-05,192.74947036899994
0.25653206650831356,540,0.2954703330993652,,1.705696202531646e-05,196.98174094600017
0.26128266033254155,550,0.27714316844940184,,1.7373417721518987e-05,200.5475262169998
0.2660332541567696,560,0.23997836112976073,,1.7689873417721522e-05,204.08364607800013
0.27078384798099764,570,0.21103277206420898,,1.800632911392405e-05,208.71673173199997
0.2755344418052256,580,0.28068695068359373,,1.8322784810126583e-05,212.3741633300001
0.28028503562945367,590,0.23611750602722167,,1.8639240506329115e-05,215.63899003200004
0.2850356294536817,600,0.25974111557006835,,1.8955696202531647e-05,219.29233414600003
0.28978622327790976,610,0.27715182304382324,,1.927215189873418e-05,222.50432567200005
0.29453681710213775,620,0.24657881259918213,,1.958860759493671e-05,226.8916079290002
0.2992874109263658,630,0.2511889934539795,,1.9905063291139243e-05,230.68366492799987
0.30403800475059384,640,0.2565046548843384,,1.99753651240542e-05,234.24876031699978
0.3087885985748218,650,0.27487199306488036,,1.9940172444131622e-05,237.7238495659999
0.31353919239904987,660,0.22979271411895752,,1.990497976420905e-05,241.43319564800004
0.3182897862232779,670,0.24184017181396483,,1.9869787084286468e-05,245.0689543489998
0.32304038004750596,680,0.21492226123809816,,1.9834594404363895e-05,249.45994381699984
0.32779097387173395,690,0.2256395101547241,,1.9799401724441318e-05,253.21647320600005
0.332541567695962,700,0.24812190532684325,,1.976420904451874e-05,256.68171890099984
0.33729216152019004,710,0.24557065963745117,,1.9729016364596165e-05,260.01272634099996
0.342042755344418,720,0.22489356994628906,,1.969382368467359e-05,263.51068151499976
0.34679334916864607,730,0.148012912273407,,1.9658631004751015e-05,267.0884497960001
0.3515439429928741,740,0.33744447231292723,,1.9623438324828438e-05,270.7939328279999
0.35629453681710216,750,0.1981647491455078,,1.958824564490586e-05,274.2026924910001
0.36104513064133015,760,0.24389522075653075,,1.9553052964983284e-05,277.62470425599986
0.3657957244655582,770,0.2470670223236084,,1.9517860285060707e-05,281.0013105950002
0.37054631828978624,780,0.24466543197631835,,1.9482667605138134e-05,285.4340308810001
0.3752969121140142,790,0.1923523426055908,,1.9447474925215557e-05,289.0360164489998
0.38004750593824227,800,0.1896255612373352,,1.941228224529298e-05,292.5075790619999
0.3847980997624703,810,0.20956029891967773,,1.9377089565370404e-05,296.027380084
0.38954869358669836,820,0.28400216102600095,,1.9341896885447827e-05,299.4954001269998
0.39429928741092635,830,0.27364306449890136,,1.9306704205525254e-05,303.005873567
0.3990498812351544,840,0.19924724102020264,,1.9271511525602677e-05,306.887983092
0.40380047505938244,850,0.17431740760803222,,1.92363188456801e-05,310.6369563200001
0.4085510688836104,860,0.20988523960113525,,1.9201126165757523e-05,314.36660895700015
0.41330166270783847,870,0.2886364221572876,,1.916593348583495e-05,318.2729575499998
0.4180522565320665,880,0.22454521656036378,,1.913074080591237e-05,321.9010024199997
0.42280285035629456,890,0.18700119256973266,,1.9095548125989796e-05,326.00434945100005
0.42755344418052255,900,0.21535723209381102,,1.906035544606722e-05,329.69155331
0.4323040380047506,910,0.25962324142456056,,1.9025162766144643e-05,332.9965518930003
0.43705463182897863,920,0.261240291595459,,1.8989970086222066e-05,336.6067964519998
0.4418052256532066,930,0.18003902435302735,,1.8954777406299493e-05,340.3268649239999
0.44655581947743467,940,0.16465016603469848,,1.8919584726376916e-05,343.8431773459997
0.4513064133016627,950,0.2220543146133423,,1.888439204645434e-05,347.607481475
0.45605700712589076,960,0.19560109376907348,,1.8849199366531763e-05,351.27091361400016
0.46080760095011875,970,0.2232808828353882,,1.881400668660919e-05,355.0194027050002
0.4655581947743468,980,0.20112359523773193,,1.877881400668661e-05,358.8606966850002
0.47030878859857483,990,0.18743913173675536,,1.8743621326764036e-05,362.4037554639999
0.4750593824228028,1000,0.20204665660858154,,1.870842864684146e-05,366.0709133820001
0.47980997624703087,1010,0.2390364646911621,,1.8673235966918882e-05,369.79009042100006
0.4845605700712589,1020,0.1932356595993042,,1.8638043286996305e-05,373.2360777189997
0.48931116389548696,1030,0.1698511838912964,,1.860285060707373e-05,376.9295629549997
0.49406175771971494,1040,0.21723015308380128,,1.8567657927151155e-05,380.689201272
0.498812351543943,1050,0.24827132225036622,,1.853246524722858e-05,384.56480356999964
0.503562945368171,1060,0.16535938978195192,,1.8497272567306002e-05,388.1426021650004
0.5083135391923991,1070,0.1626504898071289,,1.8462079887383425e-05,392.12949157299954
0.5130641330166271,1080,0.22024784088134766,,1.842688720746085e-05,395.93129002000023
0.517814726840855,1090,0.13709295988082887,,1.839169452753827e-05,399.53925419200004
0.5225653206650831,1100,0.21575934886932374,,1.8356501847615698e-05,403.0631605259996
0.5273159144893111,1110,0.18745238780975343,,1.832130916769312e-05,406.87082555399957
0.5320665083135392,1120,0.17132809162139892,,1.8286116487770545e-05,410.42108772200027
0.5368171021377672,1130,0.17455883026123048,,1.8250923807847968e-05,414.096550194
0.5415676959619953,1140,0.25917007923126223,,1.8215731127925394e-05,417.5506990590002
0.5463182897862233,1150,0.15831441879272462,,1.8180538448002818e-05,421.02818470799957
0.5510688836104513,1160,0.19339107275009154,,1.814534576808024e-05,424.8046406069998
0.5558194774346793,1170,0.24812843799591064,,1.8110153088157664e-05,428.38298427799964
0.5605700712589073,1180,0.21806735992431642,,1.807496040823509e-05,432.19597342700035
0.5653206650831354,1190,0.17118927240371704,,1.803976772831251e-05,434.45734842599995
0.5700712589073634,1200,0.2097078800201416,,1.8004575048389937e-05,436.5910959539997
0.5748218527315915,1210,0.17374696731567382,,1.796938236846736e-05,438.8913938630003
0.5795724465558195,1220,0.1695963978767395,,1.7934189688544784e-05,441.0213861550001
0.5843230403800475,1230,0.23087081909179688,,1.7898997008622207e-05,443.2931745169999
0.5890736342042755,1240,0.20806527137756348,,1.7863804328699634e-05,445.4090815749996
0.5938242280285035,1250,0.1613086700439453,,1.7828611648777057e-05,447.5274488340001
0.5985748218527316,1260,0.197584331035614,,1.779341896885448e-05,449.7725571760002
0.6033254156769596,1270,0.1883094310760498,,1.7758226288931903e-05,452.14131330999953
0.6080760095011877,1280,0.21070618629455568,,1.7723033609009326e-05,454.4137579620001
0.6128266033254157,1290,0.1766108274459839,,1.768784092908675e-05,456.6247396179997
0.6175771971496437,1300,0.19297432899475098,,1.7652648249164176e-05,458.8927642589997
0.6223277909738717,1310,0.21437232494354247,,1.76174555692416e-05,461.1943796980004
0.6270783847980997,1320,0.2311034917831421,,1.7582262889319023e-05,463.31278193100025
0.6318289786223278,1330,0.24967222213745116,,1.7547070209396446e-05,465.652523193
0.6365795724465558,1340,0.1806493282318115,,1.751187752947387e-05,468.1117122249998
0.6413301662707839,1350,0.1615127682685852,,1.7476684849551296e-05,470.5060249649996
0.6460807600950119,1360,0.201479172706604,,1.744149216962872e-05,472.7806830290001
0.6508313539192399,1370,0.1493244767189026,,1.7406299489706142e-05,474.99919504900026
0.6555819477434679,1380,0.2525909423828125,,1.7371106809783566e-05,477.33447100099966
0.6603325415676959,1390,0.15445990562438966,,1.7335914129860992e-05,479.84740824300025
0.665083135391924,1400,0.17797790765762328,,1.7300721449938412e-05,482.1156206750002
0.669833729216152,1410,0.20025787353515626,,1.726552877001584e-05,484.335741934
0.6745843230403801,1420,0.20369176864624022,,1.7230336090093262e-05,486.471916726
0.6793349168646081,1430,0.18457781076431273,,1.7195143410170685e-05,488.93942462700034
0.684085510688836,1440,0.21687884330749513,,1.715995073024811e-05,491.2047247649998
0.6888361045130641,1450,0.14649349451065063,,1.7124758050325535e-05,493.7026893430002
0.6935866983372921,1460,0.2313006639480591,,1.708956537040296e-05,495.75637625200034
0.6983372921615202,1470,0.20277769565582277,,1.705437269048038e-05,497.988809167
0.7030878859857482,1480,0.1311500310897827,,1.7019180010557805e-05,500.46045462799975
0.7078384798099763,1490,0.19836801290512085,,1.698398733063523e-05,502.92999246599993
0.7125890736342043,1500,0.2454735279083252,,1.694879465071265e-05,505.30194427599963
0.7173396674584323,1510,0.19587913751602173,,1.6913601970790078e-05,507.6681617969998
0.7220902612826603,1520,0.16073774099349974,,1.68784092908675e-05,509.8796516330003
0.7268408551068883,1530,0.2325814723968506,,1.6843216610944924e-05,512.0142260980001
0.7315914489311164,1540,0.12660094499588012,,1.6808023931022348e-05,514.0968564949999
0.7363420427553444,1550,0.1901591897010803,,1.6772831251099774e-05,516.468563892
0.7410926365795725,1560,0.15829650163650513,,1.6737638571177197e-05,518.671983448
0.7458432304038005,1570,0.2081646203994751,,1.670244589125462e-05,520.8525889479997
0.7505938242280285,1580,0.2515124797821045,,1.6667253211332044e-05,523.271455864
0.7553444180522565,1590,0.15957825183868407,,1.6632060531409467e-05,525.5357305560001
0.7600950118764845,1600,0.2052777051925659,,1.6596867851486894e-05,527.7419301640002
0.7648456057007126,1610,0.13618484735488892,,1.6561675171564314e-05,529.8726223140002
0.7695961995249406,1620,0.2421050786972046,,1.652648249164174e-05,532.1198290439997
0.7743467933491687,1630,0.14310684204101562,,1.6491289811719164e-05,534.402953928
0.7790973871733967,1640,0.16255433559417726,,1.6456097131796587e-05,536.8475468369998
0.7838479809976246,1650,0.163679039478302,,1.642090445187401e-05,539.1884903829996
0.7885985748218527,1660,0.21045520305633544,,1.6385711771951437e-05,541.2642095230003
0.7933491686460807,1670,0.15646626949310302,,1.635051909202886e-05,543.5729253629997
0.7980997624703088,1680,0.181466007232666,,1.6315326412106283e-05,545.6844430290002
0.8028503562945368,1690,0.2360836982727051,,1.6280133732183706e-05,548.0870471349999
0.8076009501187649,1700,0.20427520275115968,,1.6244941052261133e-05,550.2294577709999
0.8123515439429929,1710,0.1659063458442688,,1.6209748372338553e-05,552.4855868120003
0.8171021377672208,1720,0.1783429503440857,,1.617455569241598e-05,554.856947278
0.8218527315914489,1730,0.22394366264343263,,1.6139363012493403e-05,557.3728728830001
0.8266033254156769,1740,0.1936374068260193,,1.6104170332570826e-05,559.6612876749996
0.831353919239905,1750,0.12627177238464354,,1.606897765264825e-05,562.0896025470001
0.836104513064133,1760,0.19254963397979735,,1.6033784972725676e-05,564.6957150300004
0.8408551068883611,1770,0.19307035207748413,,1.59985922928031e-05,567.0620472330002
0.8456057007125891,1780,0.1626587390899658,,1.5963399612880522e-05,569.2865665689997
0.850356294536817,1790,0.1682775378227234,,1.5928206932957946e-05,571.5754961840003
0.8551068883610451,1800,0.15391428470611573,,1.589301425303537e-05,574.2196868339997
0.8598574821852731,1810,0.1949018120765686,,1.5857821573112795e-05,576.5672763419998
0.8646080760095012,1820,0.18290266990661622,,1.582262889319022e-05,578.7429670040001
0.8693586698337292,1830,0.1638492226600647,,1.5787436213267642e-05,581.2279399190002
0.8741092636579573,1840,0.18345388174057006,,1.5752243533345065e-05,583.6502061820001
0.8788598574821853,1850,0.15213977098464965,,1.571705085342249e-05,586.149096743
0.8836104513064132,1860,0.24541549682617186,,1.568185817349991e-05,588.2226518110001
0.8883610451306413,1870,0.1109845519065857,,1.5646665493577338e-05,590.5922849830004
0.8931116389548693,1880,0.1609315514564514,,1.561147281365476e-05,592.8575898380004
0.8978622327790974,1890,0.20953640937805176,,1.5576280133732185e-05,594.9653634599999
0.9026128266033254,1900,0.15739200115203858,,1.5541087453809608e-05,597.3331092810004
0.9073634204275535,1910,0.22111763954162597,,1.5505894773887035e-05,599.5537737880004
0.9121140142517815,1920,0.1567532777786255,,1.5470702093964454e-05,601.7370284830004
0.9168646080760094,1930,0.14685366153717042,,1.543550941404188e-05,604.1138945980001
0.9216152019002375,1940,0.18046057224273682,,1.5400316734119304e-05,606.2128878000003
0.9263657957244655,1950,0.10903463363647461,,1.5365124054196728e-05,608.4428587459997
0.9311163895486936,1960,0.1138656497001648,,1.532993137427415e-05,610.7763727840002
0.9358669833729216,1970,0.17500858306884765,,1.5294738694351577e-05,613.0889517919995
0.9406175771971497,1980,0.13915222883224487,,1.5259546014429e-05,615.1856080899997
0.9453681710213777,1990,0.1651069164276123,,1.5224353334506424e-05,617.3809031620003
0.9501187648456056,2000,0.1669447422027588,,1.5189160654583847e-05,619.6322742109996
0.9548693586698337,2010,0.15881298780441283,,1.5153967974661272e-05,622.1023478050001
0.9596199524940617,2020,0.1908782720565796,,1.5118775294738695e-05,624.1645153449999
0.9643705463182898,2030,0.21366188526153565,,1.5083582614816118e-05,626.533007778
0.9691211401425178,2040,0.1783449172973633,,1.5048389934893543e-05,628.8677488550002
0.9738717339667459,2050,0.13789135217666626,,1.5013197254970968e-05,631.3271065560002
0.9786223277909739,2060,0.15441490411758424,,1.497800457504839e-05,633.8205669870003
0.9833729216152018,2070,0.14182677268981933,,1.4942811895125815e-05,635.9263284480003
0.9881235154394299,2080,0.11147119998931884,,1.490761921520324e-05,638.2061845010003
0.9928741092636579,2090,0.18157734870910644,,1.4872426535280661e-05,640.3512693539997
0.997624703087886,2100,0.18650660514831544,,1.4837233855358086e-05,642.6872174869995
1.0,2105,,0.20675791800022125,,646.2965550019999
